file,result_lasso,error1,rf_lasso,out_lasso,result_general,error2,rf_general,out_general,cost_time_lasso,cost_time_general,aeval_split,path
BradleyMannaSipma-ICALP2005-Fig1_true-termination.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/BradleyMannaSipma-ICALP2005-Fig1_true-termination.c_lasso_out,,,,,2.67,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/BradleyMannaSipma-ICALP2005-Fig1_true-termination.c
term_11.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_11.c_lasso_out,,,,,2.0,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_11.c
ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c_lasso_out,,,,,176.23,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/ChawdharyCookGulwaniSagivYang-ESOP2008-aaron4_true-termination.c
nonlin_mod_term_3.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nonlin_mod_term_3.c_lasso_out,,,,,1.46,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/nonlin_mod_term_3.c
determ_term_1.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/determ_term_1.c_lasso_out,,,,,2.17,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/determ_term_1.c
ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version1.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version1.c_lasso_out,,,,,1.59,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-version1.c
nonlin_mod_term_4.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nonlin_mod_term_4.c_lasso_out,,,,,1.74,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/nonlin_mod_term_4.c
Mysore_false-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Mysore_false-no-overflow.c_lasso_out,,,,,1.44,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Mysore_false-no-overflow.c
3pieces_Caterina_TACAS16.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/3pieces_Caterina_TACAS16.c_lasso_out,,,,,3.34,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/3pieces_Caterina_TACAS16.c
min_rf-alloca_true-termination.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/min_rf-alloca_true-termination.c_lasso_out,,,,,1.86,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/min_rf-alloca_true-termination.c
Nyala-2lex_true-no-overflow_true-termination_true-valid-memsafety-version.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Nyala-2lex_true-no-overflow_true-termination_true-valid-memsafety-version.c_lasso_out,,,,,1.44,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Nyala-2lex_true-no-overflow_true-termination_true-valid-memsafety-version.c
MenloPark_true-no-overflow_true-termination_true-valid-memsafety.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/MenloPark_true-no-overflow_true-termination_true-valid-memsafety.c_lasso_out,,,,,1.8,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/MenloPark_true-no-overflow_true-termination_true-valid-memsafety.c
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c_lasso_out,,,,,1.55,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c
b.11_true-termination_true-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/b.11_true-termination_true-no-overflow.c_lasso_out,,,,,1.67,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/b.11_true-termination_true-no-overflow.c
aviad_true-termination_true-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/aviad_true-termination_true-no-overflow.c_lasso_out,,,,,2.69,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/aviad_true-termination_true-no-overflow.c
term_08.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_08.c_lasso_out,,,,,1.17,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_08.c
eca_bounded_core.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/eca_bounded_core.c_lasso_out,,,,,13.92,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/eca_bounded_core.c
PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.c_lasso_out,,,,,1.76,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/PodelskiRybalchenko-TACAS2011-Fig4_true-termination_true-no-overflow.c
term_02.c,FAILED,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_02.c_lasso_out,,,,,0.56,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_02.c
PodelskiRybalchenko-simpl1.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-simpl1.c_lasso_out,,,,,1.41,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/PodelskiRybalchenko-simpl1.c
nonlin_mult_term_7.c,NO,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nonlin_mult_term_7.c_lasso_out,,,,,1.51,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/nonlin_mult_term_7.c
PodelskiRybalchenko-simpl2.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-simpl2.c_lasso_out,,,,,1.77,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/PodelskiRybalchenko-simpl2.c
Gothenburg_v4_false-no-overflow.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Gothenburg_v4_false-no-overflow.c_lasso_out,,,,,2.96,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Gothenburg_v4_false-no-overflow.c
4NestedWith2Variables_false-no-overflow.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/4NestedWith2Variables_false-no-overflow.c_lasso_out,,,,,1.47,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/4NestedWith2Variables_false-no-overflow.c
PodelskiRybalchenko-VMCAI2004-Ex1_false-no-overflow-version.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-VMCAI2004-Ex1_false-no-overflow-version.c_lasso_out,,,,,1.65,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/PodelskiRybalchenko-VMCAI2004-Ex1_false-no-overflow-version.c
HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination-version.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination-version.c_lasso_out,,,,,1.38,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination-version.c
determ_term_2.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/determ_term_2.c_lasso_out,,,,,141.42,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/determ_term_2.c
ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version1.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version1.c_lasso_out,,,,,1.36,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex1.01_false-no-overflow-version1.c
b.10_true-termination_true-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/b.10_true-termination_true-no-overflow.c_lasso_out,,,,,1.67,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/b.10_true-termination_true-no-overflow.c
HeizmannHoenickeLeikePodelski-ATVA2013-Fig5_true-termination_true-no-overflow-version.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig5_true-termination_true-no-overflow-version.c_lasso_out,,,,,2.45,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/HeizmannHoenickeLeikePodelski-ATVA2013-Fig5_true-termination_true-no-overflow-version.c
term_01.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_01.c_lasso_out,,,,,1.49,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_01.c
3pieces_Caterina_TACAS16_modif_1.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/3pieces_Caterina_TACAS16_modif_1.c_lasso_out,,,,,3.37,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/3pieces_Caterina_TACAS16_modif_1.c
Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified1.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified1.c_lasso_out,,,,,1.89,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified1.c
aviad_true-termination_true-no-overflow-version1.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/aviad_true-termination_true-no-overflow-version1.c_lasso_out,,,,,2.85,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/aviad_true-termination_true-no-overflow-version1.c
term_17.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_17.c_lasso_out,,,,,169.26,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_17.c
genady_true-termination_true-no-overflow-version.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/genady_true-termination_true-no-overflow-version.c_lasso_out,,,,,1.48,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/genady_true-termination_true-no-overflow-version.c
trex03_false-unreach-call_true-termination-modif.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/trex03_false-unreach-call_true-termination-modif.c_lasso_out,,,,,2.38,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/trex03_false-unreach-call_true-termination-modif.c
Gothenburg_v3_false-no-overflow.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Gothenburg_v3_false-no-overflow.c_lasso_out,,,,,1.83,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Gothenburg_v3_false-no-overflow.c
4NestedWith3Variables_false-no-overflow.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/4NestedWith3Variables_false-no-overflow.c_lasso_out,,,,,1.51,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/4NestedWith3Variables_false-no-overflow.c
AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c_lasso_out,,,,,1.66,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/AliasDarteFeautrierGonnord-SAS2010-speedFails4_true-termination.c
aviad_true-termination_true-no-overflow-version2.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/aviad_true-termination_true-no-overflow-version2.c_lasso_out,,,,,2.82,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/aviad_true-termination_true-no-overflow-version2.c
Gothenburg_false-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Gothenburg_false-no-overflow.c_lasso_out,,,,,1.69,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Gothenburg_false-no-overflow.c
Lobnya-Boolean-Reordered_true-termination_true-valid-memsafety.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Lobnya-Boolean-Reordered_true-termination_true-valid-memsafety.c_lasso_out,,,,,1.86,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Lobnya-Boolean-Reordered_true-termination_true-valid-memsafety.c
trex03_false-unreach-call_true-termination-simpl.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/trex03_false-unreach-call_true-termination-simpl.c_lasso_out,,,,,2.18,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/trex03_false-unreach-call_true-termination-simpl.c
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_lasso_out,,,,,2.55,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c
Piecewise_true-no-overflow_true-termination_true-valid-memsafety.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Piecewise_true-no-overflow_true-termination_true-valid-memsafety.c_lasso_out,,,,,1.73,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Piecewise_true-no-overflow_true-termination_true-valid-memsafety.c
aaron3_true-termination_true-valid-memsafety.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/aaron3_true-termination_true-valid-memsafety.c_lasso_out,,,,,175.55,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/aaron3_true-termination_true-valid-memsafety.c
GulavaniGulwani-CAV2008-Fig1a_true-termination.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/GulavaniGulwani-CAV2008-Fig1a_true-termination.c_lasso_out,,,,,1.83,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/GulavaniGulwani-CAV2008-Fig1a_true-termination.c
HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c_lasso_out,,,,,1.43,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/HeizmannHoenickeLeikePodelski-ATVA2013-Fig9_true-termination.c
UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_lasso_out,,,,,2.01,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c
NoriSharma-2013FSE-Fig8-true-termination-modif.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/NoriSharma-2013FSE-Fig8-true-termination-modif.c_lasso_out,,,,,3.62,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/NoriSharma-2013FSE-Fig8-true-termination-modif.c
term_15.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_15.c_lasso_out,,,,,3.04,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_15.c
nonlin_mult_term_8.c,NO,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/nonlin_mult_term_8.c_lasso_out,,,,,1.41,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/nonlin_mult_term_8.c
Et1_false-no-overflow_true-termination.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Et1_false-no-overflow_true-termination.c_lasso_out,,,,,1.83,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Et1_false-no-overflow_true-termination.c
Pure2Phase_true-termination_true-valid-memsafety.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Pure2Phase_true-termination_true-valid-memsafety.c_lasso_out,,,,,1.64,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Pure2Phase_true-termination_true-valid-memsafety.c
AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination_true-no-overflow.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination_true-no-overflow.c_lasso_out,,,,,1.72,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination_true-no-overflow.c
CookSeeZuleger-TACAS2013-Fig1_true-termination_true-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/CookSeeZuleger-TACAS2013-Fig1_true-termination_true-no-overflow.c_lasso_out,,,,,1.75,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig1_true-termination_true-no-overflow.c
Gothenburg_v2_false-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Gothenburg_v2_false-no-overflow.c_lasso_out,,,,,1.61,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Gothenburg_v2_false-no-overflow.c
term_22.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_22.c_lasso_out,,,,,2.48,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_22.c
term_14.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_14.c_lasso_out,,,,,3.26,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_14.c
java_AG313_true-termination_true-no-overflow.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/java_AG313_true-termination_true-no-overflow.c_lasso_out,,,,,1.42,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/java_AG313_true-termination_true-no-overflow.c
term_19.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_19.c_lasso_out,,,,,4.61,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_19.c
CookSeeZuleger-TACAS2013-Fig7b-true-termination_true-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/CookSeeZuleger-TACAS2013-Fig7b-true-termination_true-no-overflow.c_lasso_out,,,,,2.24,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/CookSeeZuleger-TACAS2013-Fig7b-true-termination_true-no-overflow.c
term_09.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_09.c_lasso_out,,,,,2.37,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_09.c
determ_term_4.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/determ_term_4.c_lasso_out,,,,,14.35,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/determ_term_4.c
HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination-version.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination-version.c_lasso_out,,,,,1.42,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/HeizmannHoenickeLeikePodelski-ATVA2013-Fig8_true-termination-version.c
Problem00_label00_true-unreach-call-toy.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Problem00_label00_true-unreach-call-toy.c_lasso_out,,,,,4.41,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Problem00_label00_true-unreach-call-toy.c
Copenhagen_true-no-overflow_true-termination_true-valid-memsafety.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Copenhagen_true-no-overflow_true-termination_true-valid-memsafety.c_lasso_out,,,,,1.44,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Copenhagen_true-no-overflow_true-termination_true-valid-memsafety.c
PodelskiRybalchenko-VMCAI2004-Ex1_false-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/PodelskiRybalchenko-VMCAI2004-Ex1_false-no-overflow.c_lasso_out,,,,,1.54,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/PodelskiRybalchenko-VMCAI2004-Ex1_false-no-overflow.c
Pure2Phase_false-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Pure2Phase_false-no-overflow.c_lasso_out,,,,,1.56,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Pure2Phase_false-no-overflow.c
ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-simpl.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-simpl.c_lasso_out,,,,,2.12,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-no-overflow-simpl.c
Singapore_false-no-overflow-version.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Singapore_false-no-overflow-version.c_lasso_out,,,,,1.71,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Singapore_false-no-overflow-version.c
Cairo_true-no-overflow_true-termination_true-valid-memsafety.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/Cairo_true-no-overflow_true-termination_true-valid-memsafety.c_lasso_out,,,,,1.44,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/Cairo_true-no-overflow_true-termination_true-valid-memsafety.c
term_03.c,FAILED,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_03.c_lasso_out,,,,,0.59,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_03.c
term_06.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_06.c_lasso_out,,,,,1.5,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_06.c
AliasDarteFeautrierGonnord-SAS2010-wise_true-termination_true-no-overflow.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/AliasDarteFeautrierGonnord-SAS2010-wise_true-termination_true-no-overflow.c_lasso_out,,,,,1.66,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/AliasDarteFeautrierGonnord-SAS2010-wise_true-termination_true-no-overflow.c
ex1_false-no-overflow_true-termination.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/ex1_false-no-overflow_true-termination.c_lasso_out,,,,,1.43,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/ex1_false-no-overflow_true-termination.c
b.03-no-inv_assume_true-termination_true-no-overflow.c,MAYBE,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/b.03-no-inv_assume_true-termination_true-no-overflow.c_lasso_out,,,,,1.4,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/b.03-no-inv_assume_true-termination_true-no-overflow.c
term_04.c,YES,,,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/term_04.c_lasso_out,,,,,1.74,0.0,c_bench_term,../EvolveTerm/data/aeval/c_bench_term/term_04.c
