pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
629713462,C/Stroeder_15/McCarthyIterative.c,17270973,AProVE23,45560,c,749009,complete,18.790071,6.86737150605768,0.0,YES
629713491,C/Stroeder_15/MenloPark_true-termination.c,17271000,UltimateAutomizer2023,47463,default,790100,complete,24.206914,13.839683318976313,0.0,YES
629713572,C/Stroeder_15/Middle.c,17271083,AProVE23,45560,c,749009,complete,16.13964,5.852589591871947,0.0,NO
629713573,C/Stroeder_15/Middle.c,17271083,UltimateAutomizer2023,47463,default,790100,complete,23.895128,9.71151065803133,0.0,NO
629713140,C/Stroeder_15/MinusBuiltIn.c,17270656,AProVE23,45560,c,749009,complete,5.453008,2.1153908390551805,0.0,YES
629713141,C/Stroeder_15/MinusBuiltIn.c,17270656,UltimateAutomizer2023,47463,default,790100,complete,23.06222,13.903109159087762,0.0,YES
629713208,C/Stroeder_15/MinusMin.c,17270725,AProVE23,45560,c,749009,complete,14.967181,5.178139135008678,0.0,YES
629713209,C/Stroeder_15/MinusMin.c,17270725,UltimateAutomizer2023,47463,default,790100,complete,27.593934,12.596854131901637,0.0,YES
629713138,C/Stroeder_15/MinusUserDefined.c,17270654,AProVE23,45560,c,749009,complete,28.951224,8.818585414905101,0.0,YES
629713139,C/Stroeder_15/MinusUserDefined.c,17270654,UltimateAutomizer2023,47463,default,790100,complete,27.599003,15.41036455705762,0.0,YES
629713034,C/Stroeder_15/min_rf_true-termination.c,17270550,AProVE23,45560,c,749009,complete,74.42095,27.90762008610181,0.0,YES
629713035,C/Stroeder_15/min_rf_true-termination.c,17270550,UltimateAutomizer2023,47463,default,790100,complete,70.025565,49.41102711507119,0.0,YES
629713026,C/Stroeder_15/MirrorInterv.c,17270542,AProVE23,45560,c,749009,complete,49.166352,25.01305713993497,0.0,NO
629713027,C/Stroeder_15/MirrorInterv.c,17270542,UltimateAutomizer2023,47463,default,790100,complete,25.15967,10.066731081809849,0.0,NO
629713626,C/Stroeder_15/MirrorIntervSim.c,17271137,AProVE23,45560,c,749009,complete,9.878519,3.398595015984029,0.0,NO
629713627,C/Stroeder_15/MirrorIntervSim.c,17271137,UltimateAutomizer2023,47463,default,790100,complete,25.218482,10.3817471829243,0.0,NO
629713236,C/Stroeder_15/Mysore_true-termination.c,17270754,AProVE23,45560,c,749009,complete,13.800948,5.1409127118531615,0.0,YES
629713237,C/Stroeder_15/Mysore_true-termination.c,17270754,UltimateAutomizer2023,47463,default,790100,complete,22.484284,10.75042624794878,0.0,YES
629713277,C/Stroeder_15/Narrowing.c,17270792,UltimateAutomizer2023,47463,default,790100,complete,52.295721,23.308234116993845,0.0,NO
629713585,C/Stroeder_15/NarrowKonv.c,17271095,UltimateAutomizer2023,47463,default,790100,complete,147.895992,98.8214547659736,0.0,NO
629713414,C/Stroeder_15/Nested.c,17270925,AProVE23,45560,c,749009,complete,12.205126,3.9974709870293736,0.0,YES
629713415,C/Stroeder_15/Nested.c,17270925,UltimateAutomizer2023,47463,default,790100,complete,21.834125,10.661801283014938,0.0,YES
629713082,C/Stroeder_15/NonTermination1_false-termination.c,17270597,AProVE23,45560,c,749009,complete,5.764507,2.17203974397853,0.0,NO
629713083,C/Stroeder_15/NonTermination1_false-termination.c,17270597,UltimateAutomizer2023,47463,default,790100,complete,21.032981,8.659293408039957,0.0,NO
629713201,C/Stroeder_15/NonTermination2_false-termination.c,17270718,UltimateAutomizer2023,47463,default,790100,complete,20.967556,8.76253728987649,0.0,NO
629713616,C/Stroeder_15/NonTermination4_false-termination.c,17271127,AProVE23,45560,c,749009,complete,8.179115,2.8579788377974182,0.0,NO
629713617,C/Stroeder_15/NonTermination4_false-termination.c,17271127,UltimateAutomizer2023,47463,default,790100,complete,20.886875,8.477516249986365,0.0,NO
629713052,C/Stroeder_15/NonTerminationSimple2_false-termination.c,17270568,AProVE23,45560,c,749009,complete,6.265003,2.331163357011974,0.0,NO
629713053,C/Stroeder_15/NonTerminationSimple2_false-termination.c,17270568,UltimateAutomizer2023,47463,default,790100,complete,20.373027,8.55873635597527,0.0,NO
629713466,C/Stroeder_15/NonTerminationSimple3_false-termination.c,17270977,AProVE23,45560,c,749009,complete,11.442002,4.173060287954286,0.0,NO
629713467,C/Stroeder_15/NonTerminationSimple3_false-termination.c,17270977,UltimateAutomizer2023,47463,default,790100,complete,20.079989,9.149806305067614,0.0,NO
629713456,C/Stroeder_15/NonTerminationSimple4_false-termination.c,17270967,AProVE23,45560,c,749009,complete,8.306213,2.898210078012198,0.0,NO
629713457,C/Stroeder_15/NonTerminationSimple4_false-termination.c,17270967,UltimateAutomizer2023,47463,default,790100,complete,20.768957,8.772189654177055,0.0,NO
629713074,C/Stroeder_15/NonTerminationSimple5_false-termination.c,17270589,AProVE23,45560,c,749009,complete,24.329532,7.056616856949404,0.0,NO
629713075,C/Stroeder_15/NonTerminationSimple5_false-termination.c,17270589,UltimateAutomizer2023,47463,default,790100,complete,25.132585,12.313434357056394,0.0,NO
629713186,C/Stroeder_15/NonTerminationSimple6_false-termination.c,17270704,AProVE23,45560,c,749009,complete,6.679963,2.488855289993808,0.0,NO
629713187,C/Stroeder_15/NonTerminationSimple6_false-termination.c,17270704,UltimateAutomizer2023,47463,default,790100,complete,20.841221,8.749884333927184,0.0,NO
629713634,C/Stroeder_15/NonTerminationSimple7_false-termination.c,17271145,AProVE23,45560,c,749009,complete,5.835691,2.166749903932214,0.0,NO
629713635,C/Stroeder_15/NonTerminationSimple7_false-termination.c,17271145,UltimateAutomizer2023,47463,default,790100,complete,20.226386,8.20349415182136,0.0,NO
629713254,C/Stroeder_15/NonTerminationSimple8_false-termination.c,17270770,AProVE23,45560,c,749009,complete,57.055327,25.57678573904559,0.0,NO
629713255,C/Stroeder_15/NonTerminationSimple8_false-termination.c,17270770,UltimateAutomizer2023,47463,default,790100,complete,22.931899,10.55222692899406,0.0,NO
629713596,C/Stroeder_15/NonTerminationSimple9_false-termination.c,17271106,AProVE23,45560,c,749009,complete,11.241513,3.8625768679194152,0.0,NO
629713597,C/Stroeder_15/NonTerminationSimple9_false-termination.c,17271106,UltimateAutomizer2023,47463,default,790100,complete,19.390362,7.803881230065599,0.0,NO
629713370,C/Stroeder_15/NoriSharma-FSE2013-Fig7_true-termination.c,17270887,AProVE23,45560,c,749009,complete,28.702146,9.080698122968895,0.0,YES
629713371,C/Stroeder_15/NoriSharma-FSE2013-Fig7_true-termination.c,17270887,UltimateAutomizer2023,47463,default,790100,complete,27.583249,14.61466673691757,0.0,YES
629713144,C/Stroeder_15/NoriSharma-FSE2013-Fig8_true-termination.c,17270661,AProVE23,45560,c,749009,complete,34.405447,10.931153723970056,0.0,YES
629713145,C/Stroeder_15/NoriSharma-FSE2013-Fig8_true-termination.c,17270661,UltimateAutomizer2023,47463,default,790100,complete,23.730931,14.29164963797666,0.0,YES
629713038,C/Stroeder_15/NO_00.c,17270554,AProVE23,45560,c,749009,complete,5.038924,1.989173963200301,0.0,NO
629713039,C/Stroeder_15/NO_00.c,17270554,UltimateAutomizer2023,47463,default,790100,complete,20.250722,8.910123931942508,0.0,NO
629713150,C/Stroeder_15/NO_01.c,17270667,AProVE23,45560,c,749009,complete,5.845816,2.1485964979510754,0.0,NO
629713151,C/Stroeder_15/NO_01.c,17270667,UltimateAutomizer2023,47463,default,790100,complete,24.653972,9.33722863602452,0.0,NO
629713342,C/Stroeder_15/NO_02.c,17270859,AProVE23,45560,c,749009,complete,5.71579,2.104531762888655,0.0,NO
629713343,C/Stroeder_15/NO_02.c,17270859,UltimateAutomizer2023,47463,default,790100,complete,20.974205,8.261411785846576,0.0,NO
629713214,C/Stroeder_15/NO_03.c,17270731,AProVE23,45560,c,749009,complete,5.778026,2.1408326709643006,0.0,NO
629713215,C/Stroeder_15/NO_03.c,17270731,UltimateAutomizer2023,47463,default,790100,complete,22.134558,8.458210423123091,0.0,NO
629713606,C/Stroeder_15/NO_04.c,17271117,AProVE23,45560,c,749009,complete,8.76352,3.479241209104657,0.0,NO
629713607,C/Stroeder_15/NO_04.c,17271117,UltimateAutomizer2023,47463,default,790100,complete,24.81132,10.111043147044256,0.0,NO
629713050,C/Stroeder_15/NO_10.c,17270566,AProVE23,45560,c,749009,complete,9.53767,3.2917439669836317,0.0,NO
629713051,C/Stroeder_15/NO_10.c,17270566,UltimateAutomizer2023,47463,default,790100,complete,21.156466,8.91966606490314,0.0,NO
629713328,C/Stroeder_15/NO_12.c,17270845,AProVE23,45560,c,749009,complete,8.22175,2.9264209708198905,0.0,NO
629713329,C/Stroeder_15/NO_12.c,17270845,UltimateAutomizer2023,47463,default,790100,complete,27.312365,12.747366040945051,0.0,NO
629713232,C/Stroeder_15/NO_13.c,17270750,AProVE23,45560,c,749009,complete,22.491809,9.54079130385071,0.0,NO
629713233,C/Stroeder_15/NO_13.c,17270750,UltimateAutomizer2023,47463,default,790100,complete,55.043151,26.04238884197548,0.0,NO
629713032,C/Stroeder_15/NO_21.c,17270548,AProVE23,45560,c,749009,complete,5.053994,1.9871501380112024,0.0,NO
629713033,C/Stroeder_15/NO_21.c,17270548,UltimateAutomizer2023,47463,default,790100,complete,19.731994,8.002148743951693,0.0,NO
629713202,C/Stroeder_15/NO_22.c,17270720,AProVE23,45560,c,749009,complete,17.03605,6.402715176809579,0.0,NO
629713203,C/Stroeder_15/NO_22.c,17270720,UltimateAutomizer2023,47463,default,790100,complete,48.067638,21.31390426494181,0.0,NO
629713350,C/Stroeder_15/NO_23.c,17270866,AProVE23,45560,c,749009,complete,5.908591,2.218409107998013,0.0,NO
629713351,C/Stroeder_15/NO_23.c,17270866,UltimateAutomizer2023,47463,default,790100,complete,23.595744,13.732096608029678,0.0,NO
629713526,C/Stroeder_15/NO_24.c,17271037,AProVE23,45560,c,749009,complete,8.58082,3.021203188924119,0.0,NO
629713282,C/Stroeder_15/Nyala-2lex_true-termination.c,17270798,AProVE23,45560,c,749009,complete,15.478778,4.925743186147884,0.0,YES
629713283,C/Stroeder_15/Nyala-2lex_true-termination.c,17270798,UltimateAutomizer2023,47463,default,790100,complete,22.999122,11.169679656159133,0.0,YES
629713502,C/Stroeder_15/Overflow.c,17271012,AProVE23,45560,c,749009,complete,7.12845,2.549535979982465,0.0,YES
629713503,C/Stroeder_15/Overflow.c,17271012,UltimateAutomizer2023,47463,default,790100,complete,22.599509,14.189642026089132,0.0,YES
629713022,C/Stroeder_15/Parallel_true-termination.c,17270538,AProVE23,45560,c,749009,complete,14.2075,4.541439729044214,0.0,YES
629713023,C/Stroeder_15/Parallel_true-termination.c,17270538,UltimateAutomizer2023,47463,default,790100,complete,24.578575,10.211862748954443,0.0,YES
629713548,C/Stroeder_15/PastaA1.c,17271059,AProVE23,45560,c,749009,complete,20.160564,6.318308976944536,0.0,YES
629713549,C/Stroeder_15/PastaA1.c,17271059,UltimateAutomizer2023,47463,default,790100,complete,25.134559,9.83467965084128,0.0,YES
629713248,C/Stroeder_15/PastaA10.c,17270765,AProVE23,45560,c,749009,complete,12.708344,4.047271450981498,0.0,YES
629713249,C/Stroeder_15/PastaA10.c,17270765,UltimateAutomizer2023,47463,default,790100,complete,25.214892,10.579250363167375,0.0,YES
629713072,C/Stroeder_15/PastaA4.c,17270587,AProVE23,45560,c,749009,complete,8.258388,2.9443556622136384,0.0,YES
629713073,C/Stroeder_15/PastaA4.c,17270587,UltimateAutomizer2023,47463,default,790100,complete,21.333791,8.787565625971183,0.0,YES
629713092,C/Stroeder_15/PastaA5.c,17270608,AProVE23,45560,c,749009,complete,8.980118,3.2519512900616974,0.0,YES
629713093,C/Stroeder_15/PastaA5.c,17270608,UltimateAutomizer2023,47463,default,790100,complete,22.222112,9.002233629114926,0.0,YES
629713296,C/Stroeder_15/PastaA6.c,17270811,AProVE23,45560,c,749009,complete,12.278437,4.237327682087198,0.0,YES
629713297,C/Stroeder_15/PastaA6.c,17270811,UltimateAutomizer2023,47463,default,790100,complete,23.140547,13.587816358078271,0.0,YES
629713264,C/Stroeder_15/PastaA7.c,17270780,AProVE23,45560,c,749009,complete,12.447149,4.275986946886405,0.0,YES
629713265,C/Stroeder_15/PastaA7.c,17270780,UltimateAutomizer2023,47463,default,790100,complete,21.95188,9.15918590594083,0.0,YES
629713402,C/Stroeder_15/PastaA8.c,17270915,AProVE23,45560,c,749009,complete,9.713379,3.288667189888656,0.0,YES
629713403,C/Stroeder_15/PastaA8.c,17270915,UltimateAutomizer2023,47463,default,790100,complete,21.306299,9.696247735992074,0.0,YES
629713482,C/Stroeder_15/PastaA9.c,17270992,AProVE23,45560,c,749009,complete,11.533079,4.040152051020414,0.0,YES
629713483,C/Stroeder_15/PastaA9.c,17270992,UltimateAutomizer2023,47463,default,790100,complete,22.022055,9.639508937951176,0.0,YES
629713642,C/Stroeder_15/PastaB1.c,17271153,AProVE23,45560,c,749009,complete,9.7749,3.290365454973653,0.0,YES
629713643,C/Stroeder_15/PastaB1.c,17271153,UltimateAutomizer2023,47463,default,790100,complete,21.340441,8.98850722098723,0.0,YES
629713404,C/Stroeder_15/PastaB11.c,17270916,AProVE23,45560,c,749009,complete,46.551447,23.45269586495124,0.0,YES
629713405,C/Stroeder_15/PastaB11.c,17270916,UltimateAutomizer2023,47463,default,790100,complete,25.000834,10.042971327900888,0.0,YES
629713220,C/Stroeder_15/PastaB14.c,17270738,AProVE23,45560,c,749009,complete,9.886194,3.307210737839341,0.0,YES
629713221,C/Stroeder_15/PastaB14.c,17270738,UltimateAutomizer2023,47463,default,790100,complete,24.418376,10.136008324101567,0.0,YES
629713336,C/Stroeder_15/PastaB15.c,17270853,AProVE23,45560,c,749009,complete,10.282336,3.43004019302316,0.0,YES
629713337,C/Stroeder_15/PastaB15.c,17270853,UltimateAutomizer2023,47463,default,790100,complete,23.451552,10.446293328888714,0.0,YES
629713142,C/Stroeder_15/PastaB16.c,17270658,AProVE23,45560,c,749009,complete,15.914081,4.900920694926754,0.0,YES
629713143,C/Stroeder_15/PastaB16.c,17270658,UltimateAutomizer2023,47463,default,790100,complete,22.33748,15.904682390158996,0.0,YES
629713046,C/Stroeder_15/PastaB17.c,17270562,AProVE23,45560,c,749009,complete,14.043708,4.626818493939936,0.0,YES
629713047,C/Stroeder_15/PastaB17.c,17270562,UltimateAutomizer2023,47463,default,790100,complete,22.16838,9.94836232997477,0.0,YES
629713508,C/Stroeder_15/PastaB2.c,17271018,AProVE23,45560,c,749009,complete,11.098535,3.670278956880793,0.0,YES
629713509,C/Stroeder_15/PastaB2.c,17271018,UltimateAutomizer2023,47463,default,790100,complete,22.146683,8.969116203021258,0.0,YES
629713372,C/Stroeder_15/PastaB3.c,17270889,AProVE23,45560,c,749009,complete,10.422631,3.466177945025265,0.0,YES
629713373,C/Stroeder_15/PastaB3.c,17270889,UltimateAutomizer2023,47463,default,790100,complete,21.478916,9.001461548963562,0.0,YES
629713176,C/Stroeder_15/PastaB4.c,17270693,AProVE23,45560,c,749009,complete,5.514799,2.157372049987316,0.0,YES
629713177,C/Stroeder_15/PastaB4.c,17270693,UltimateAutomizer2023,47463,default,790100,complete,22.135484,12.390495287952945,0.0,YES
629713190,C/Stroeder_15/PastaB6.c,17270708,AProVE23,45560,c,749009,complete,11.035047,3.7747549160849294,0.0,YES
629713191,C/Stroeder_15/PastaB6.c,17270708,UltimateAutomizer2023,47463,default,790100,complete,21.565676,9.732319200178608,0.0,YES
629713362,C/Stroeder_15/PastaB7.c,17270878,AProVE23,45560,c,749009,complete,12.151451,4.045027130050585,0.0,YES
629713363,C/Stroeder_15/PastaB7.c,17270878,UltimateAutomizer2023,47463,default,790100,complete,21.131979,9.231641232967377,0.0,YES
629713568,C/Stroeder_15/PastaC1.c,17271078,AProVE23,45560,c,749009,complete,21.394511,6.654506157850847,0.0,YES
629713569,C/Stroeder_15/PastaC1.c,17271078,UltimateAutomizer2023,47463,default,790100,complete,24.92167,11.630325292935597,0.0,YES
629713594,C/Stroeder_15/PastaC10.c,17271104,AProVE23,45560,c,749009,complete,16.378841,5.558340060058981,0.0,NO
629713595,C/Stroeder_15/PastaC10.c,17271104,UltimateAutomizer2023,47463,default,790100,complete,19.685675,7.949720125179738,0.0,NO
629713454,C/Stroeder_15/PastaC2.c,17270965,AProVE23,45560,c,749009,complete,20.12891,6.302311239996925,0.0,YES
629713455,C/Stroeder_15/PastaC2.c,17270965,UltimateAutomizer2023,47463,default,790100,complete,23.99264,10.201706832973288,0.0,YES
629713438,C/Stroeder_15/PastaC3.c,17270949,AProVE23,45560,c,749009,complete,19.248328,5.905600946163759,0.0,YES
629713439,C/Stroeder_15/PastaC3.c,17270949,UltimateAutomizer2023,47463,default,790100,complete,23.500061,9.814114155014977,0.0,YES
629713286,C/Stroeder_15/PastaC7.c,17270802,AProVE23,45560,c,749009,complete,13.802282,4.639020786155015,0.0,YES
629713287,C/Stroeder_15/PastaC7.c,17270802,UltimateAutomizer2023,47463,default,790100,complete,33.186972,23.587502005975693,0.0,YES
629713390,C/Stroeder_15/PastaC9.c,17270906,AProVE23,45560,c,749009,complete,28.994004,8.701619999948889,0.0,YES
629713391,C/Stroeder_15/PastaC9.c,17270906,UltimateAutomizer2023,47463,default,790100,complete,23.955641,11.964705266989768,0.0,YES
629713382,C/Stroeder_15/Piecewise_true-termination.c,17270899,AProVE23,45560,c,749009,complete,33.796067,10.04500572802499,0.0,YES
629713383,C/Stroeder_15/Piecewise_true-termination.c,17270899,UltimateAutomizer2023,47463,default,790100,complete,26.516409,11.44249786483124,0.0,YES
629713106,C/Stroeder_15/PlusSwap.c,17270621,AProVE23,45560,c,749009,complete,21.653181,7.76408676803112,0.0,YES
629713107,C/Stroeder_15/PlusSwap.c,17270621,UltimateAutomizer2023,47463,default,790100,complete,24.434433,12.322052611969411,0.0,YES
629713322,C/Stroeder_15/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c,17270839,AProVE23,45560,c,749009,complete,18.015665,5.758685555076227,0.0,YES
629713323,C/Stroeder_15/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c,17270839,UltimateAutomizer2023,47463,default,790100,complete,24.653086,10.860563916852698,0.0,YES
629713412,C/Stroeder_15/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c,17270923,AProVE23,45560,c,749009,complete,57.578326,16.78324042307213,0.0,YES
629713413,C/Stroeder_15/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c,17270923,UltimateAutomizer2023,47463,default,790100,complete,64.357947,39.16089919395745,0.0,YES
629713172,C/Stroeder_15/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c,17270689,AProVE23,45560,c,749009,complete,8.960346,3.0193193680606782,0.0,YES
629713173,C/Stroeder_15/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c,17270689,UltimateAutomizer2023,47463,default,790100,complete,23.028641,10.07291870797053,0.0,YES
629713424,C/Stroeder_15/PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c,17270936,AProVE23,45560,c,749009,complete,20.784552,6.367698454065248,0.0,YES
629713425,C/Stroeder_15/PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c,17270936,UltimateAutomizer2023,47463,default,790100,complete,24.198229,15.853186497930436,0.0,YES
629713244,C/Stroeder_15/PodelskiRybalchenko-TACAS2011-Fig4_true-termination.c,17270761,AProVE23,45560,c,749009,complete,30.412352,8.800384477013722,0.0,YES
629713245,C/Stroeder_15/PodelskiRybalchenko-TACAS2011-Fig4_true-termination.c,17270761,UltimateAutomizer2023,47463,default,790100,complete,22.785177,10.15840823482722,0.0,YES
629713152,C/Stroeder_15/PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c,17270669,AProVE23,45560,c,749009,complete,152.915658,47.61045540310442,0.0,YES
629713153,C/Stroeder_15/PodelskiRybalchenko-VMCAI2004-Ex1_true-termination.c,17270669,UltimateAutomizer2023,47463,default,790100,complete,44.285915,27.147375934990123,0.0,YES
629713428,C/Stroeder_15/PodelskiRybalchenko-VMCAI2004-Ex2_true-termination.c,17270940,AProVE23,45560,c,749009,complete,31.623248,11.155111978994682,0.0,YES
629713056,C/Stroeder_15/Pure2Phase_true-termination.c,17270572,AProVE23,45560,c,749009,complete,18.113535,6.549248062074184,0.0,YES
629713057,C/Stroeder_15/Pure2Phase_true-termination.c,17270572,UltimateAutomizer2023,47463,default,790100,complete,23.465044,9.824309029849246,0.0,YES
629713494,C/Stroeder_15/Pure3Phase_true-termination.c,17271004,AProVE23,45560,c,749009,complete,95.393053,33.33814266580157,0.0,YES
629713240,C/Stroeder_15/Rotation180_false-termination.c,17270757,AProVE23,45560,c,749009,complete,6.754548,2.4605079700704664,0.0,NO
629713241,C/Stroeder_15/Rotation180_false-termination.c,17270757,UltimateAutomizer2023,47463,default,790100,complete,19.596047,7.999560480006039,0.0,NO
629713426,C/Stroeder_15/Sequence.c,17270938,AProVE23,45560,c,749009,complete,13.316306,4.237726668128744,0.0,YES
629713427,C/Stroeder_15/Sequence.c,17270938,UltimateAutomizer2023,47463,default,790100,complete,23.113025,9.8027573490981,0.0,YES
629713210,C/Stroeder_15/Stockholm_true-termination.c,17270727,AProVE23,45560,c,749009,complete,11.845976,3.954048184910789,0.0,YES
629713211,C/Stroeder_15/Stockholm_true-termination.c,17270727,UltimateAutomizer2023,47463,default,790100,complete,22.138715,11.81560083804652,0.0,YES
629713340,C/Stroeder_15/Sunset.c,17270857,AProVE23,45560,c,749009,complete,33.026851,9.352444278076293,0.0,NO
629713341,C/Stroeder_15/Sunset.c,17270857,UltimateAutomizer2023,47463,default,790100,complete,35.017157,14.625129180960355,0.0,NO
629713550,C/Stroeder_15/svcomp_a.01.c,17271061,AProVE23,45560,c,749009,complete,21.394764,6.7356761989649385,0.0,YES
629713551,C/Stroeder_15/svcomp_a.01.c,17271061,UltimateAutomizer2023,47463,default,790100,complete,24.012689,10.270159065024927,0.0,YES
629713078,C/Stroeder_15/svcomp_a.04.c,17270593,AProVE23,45560,c,749009,complete,12.663859,4.192609712015837,0.0,YES
629713079,C/Stroeder_15/svcomp_a.04.c,17270593,UltimateAutomizer2023,47463,default,790100,complete,21.177271,9.170678429072725,0.0,YES
629713094,C/Stroeder_15/svcomp_a.05.c,17270610,AProVE23,45560,c,749009,complete,12.385321,4.341473643900827,0.0,YES
629713095,C/Stroeder_15/svcomp_a.05.c,17270610,UltimateAutomizer2023,47463,default,790100,complete,20.700326,8.953448252053931,0.0,YES
629713298,C/Stroeder_15/svcomp_a.06.c,17270813,AProVE23,45560,c,749009,complete,17.361479,5.800439460901544,0.0,YES
629713299,C/Stroeder_15/svcomp_a.06.c,17270813,UltimateAutomizer2023,47463,default,790100,complete,23.840372,11.032661678036677,0.0,YES
629713268,C/Stroeder_15/svcomp_a.07.c,17270784,AProVE23,45560,c,749009,complete,17.289485,6.306681842077524,0.0,YES
629713269,C/Stroeder_15/svcomp_a.07.c,17270784,UltimateAutomizer2023,47463,default,790100,complete,21.8534,9.502088624984026,0.0,YES
629713406,C/Stroeder_15/svcomp_a.08.c,17270917,AProVE23,45560,c,749009,complete,15.047768,5.560326364124194,0.0,YES
629713407,C/Stroeder_15/svcomp_a.08.c,17270917,UltimateAutomizer2023,47463,default,790100,complete,22.051479,9.81221717898734,0.0,YES
629713120,C/Stroeder_15/svcomp_a.09_assume.c,17270635,AProVE23,45560,c,749009,complete,10.235515,3.400528920115903,0.0,YES
629713121,C/Stroeder_15/svcomp_a.09_assume.c,17270635,UltimateAutomizer2023,47463,default,790100,complete,23.106863,10.275111529044809,0.0,YES
629713628,C/Stroeder_15/svcomp_a.10.c,17271139,AProVE23,45560,c,749009,complete,47.9139,24.47714686091058,0.0,YES
629713629,C/Stroeder_15/svcomp_a.10.c,17271139,UltimateAutomizer2023,47463,default,790100,complete,27.845961,11.466850324068218,0.0,YES
629713360,C/Stroeder_15/svcomp_b.01.c,17270876,AProVE23,45560,c,749009,complete,12.686216,4.257170644123107,0.0,YES
629713361,C/Stroeder_15/svcomp_b.01.c,17270876,UltimateAutomizer2023,47463,default,790100,complete,21.727105,10.006190201966092,0.0,YES
629713168,C/Stroeder_15/svcomp_b.02.c,17270685,AProVE23,45560,c,749009,complete,13.894233,4.636069028871134,0.0,YES
629713169,C/Stroeder_15/svcomp_b.02.c,17270685,UltimateAutomizer2023,47463,default,790100,complete,21.73539,9.25710825691931,0.0,YES
629713396,C/Stroeder_15/svcomp_b.03-no-inv_assume.c,17270912,AProVE23,45560,c,749009,complete,10.11367,3.4423949038609862,0.0,YES
629713397,C/Stroeder_15/svcomp_b.03-no-inv_assume.c,17270912,UltimateAutomizer2023,47463,default,790100,complete,22.411226,9.1469506919384,0.0,YES
629713224,C/Stroeder_15/svcomp_b.03_assume.c,17270742,AProVE23,45560,c,749009,complete,11.450744,3.738412765786052,0.0,YES
629713225,C/Stroeder_15/svcomp_b.03_assume.c,17270742,UltimateAutomizer2023,47463,default,790100,complete,20.867288,9.658972749020904,0.0,YES
629713498,C/Stroeder_15/svcomp_b.04.c,17271008,AProVE23,45560,c,749009,complete,5.688258,2.1504935370758176,0.0,YES
629713499,C/Stroeder_15/svcomp_b.04.c,17271008,UltimateAutomizer2023,47463,default,790100,complete,22.904267,10.65722559997812,0.0,YES
629713386,C/Stroeder_15/svcomp_b.05.c,17270903,AProVE23,45560,c,749009,complete,31.797558,22.479605997912586,0.0,YES
629713387,C/Stroeder_15/svcomp_b.05.c,17270903,UltimateAutomizer2023,47463,default,790100,complete,22.522301,9.896173040149732,0.0,YES
629713522,C/Stroeder_15/svcomp_b.06.c,17271033,AProVE23,45560,c,749009,complete,15.124575,5.15428703208454,0.0,YES
629713523,C/Stroeder_15/svcomp_b.06.c,17271033,UltimateAutomizer2023,47463,default,790100,complete,21.872449,9.579140348127112,0.0,YES
629713620,C/Stroeder_15/svcomp_b.07.c,17271131,AProVE23,45560,c,749009,complete,16.730672,5.522549549117684,0.0,YES
629713621,C/Stroeder_15/svcomp_b.07.c,17271131,UltimateAutomizer2023,47463,default,790100,complete,22.380445,9.68661792599596,0.0,YES
629713126,C/Stroeder_15/svcomp_b.09-no-inv_assume.c,17270642,AProVE23,45560,c,749009,complete,18.328255,5.835962153971195,0.0,YES
629713127,C/Stroeder_15/svcomp_b.09-no-inv_assume.c,17270642,UltimateAutomizer2023,47463,default,790100,complete,25.565229,15.686653872951863,0.0,YES
629713566,C/Stroeder_15/svcomp_b.09_assume.c,17271076,AProVE23,45560,c,749009,complete,17.358962,5.591194538865238,0.0,YES
629713567,C/Stroeder_15/svcomp_b.09_assume.c,17271076,UltimateAutomizer2023,47463,default,790100,complete,21.328884,8.89301254809834,0.0,YES
629713256,C/Stroeder_15/svcomp_b.10.c,17270772,AProVE23,45560,c,749009,complete,22.334739,7.404316560132429,0.0,YES
629713257,C/Stroeder_15/svcomp_b.10.c,17270772,UltimateAutomizer2023,47463,default,790100,complete,25.410669,10.786877597915009,0.0,YES
629713302,C/Stroeder_15/svcomp_b.11.c,17270818,AProVE23,45560,c,749009,complete,48.006246,23.540051297983155,0.0,YES
629713303,C/Stroeder_15/svcomp_b.11.c,17270818,UltimateAutomizer2023,47463,default,790100,complete,25.168493,11.467679906869307,0.0,YES
629713104,C/Stroeder_15/svcomp_b.12.c,17270619,AProVE23,45560,c,749009,complete,19.823719,7.160151107003912,0.0,YES
629713105,C/Stroeder_15/svcomp_b.12.c,17270619,UltimateAutomizer2023,47463,default,790100,complete,24.621957,10.13166883494705,0.0,YES
629713066,C/Stroeder_15/svcomp_b.13.c,17270582,AProVE23,45560,c,749009,complete,25.396747,7.805964161176234,0.0,YES
629713067,C/Stroeder_15/svcomp_b.13.c,17270582,UltimateAutomizer2023,47463,default,790100,complete,24.852984,10.79310039500706,0.0,YES
